Station ID,Datastream Name,Observed Property,Unit,Result,Timestamp,Latitude,Longitude,CountryCode
4247,SPO-SE0045A_06001_100,PM2.5,µg/m3,2.1,2018-11-26T13:30:00Z/2018-11-26T14:30:00Z,58.709759,13.821763,SE
4248,SPO-SE157993_00005_100,PM10,µg/m3,3.03381,2024-01-08T10:00:00Z/2024-01-08T11:00:00Z,59.3133,18.004039,SE
4248,SPO-SE157993_00008_100,NO2,µg/m3,5.278,2024-01-08T10:00:00Z/2024-01-08T11:00:00Z,59.3133,18.004039,SE
4248,SPO-SE157993_00009_100,NOX,µg/m3,4.4,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.3133,18.004039,SE
4250,SPO-SE32287_00005_100,PM10,µg/m3,11,2018-12-17T08:00:00Z/2018-12-17T09:00:00Z,56.277493,14.531944,SE
4250,SPO-SE32287_00008_100,NO2,µg/m3,10.0,2018-11-29T10:00:00Z/2018-11-29T11:00:00Z,56.277493,14.531944,SE
4250,SPO-SE32287_06001_100,PM2.5,µg/m3,5.5,2018-12-17T08:00:00Z/2018-12-17T09:00:00Z,56.277493,14.531944,SE
4251,SPO-SE35916_00005_100,PM10,µg/m3,13,2018-12-25T11:00:00Z/2018-12-25T12:00:00Z,55.633363,13.072027,SE
4251,SPO-SE35916_00008_100,NO2,µg/m3,14,2018-12-03T08:00:00Z/2018-12-03T09:00:00Z,55.633363,13.072027,SE
4251,SPO-SE35916_06001_100,PM2.5,µg/m3,4.2,2018-12-25T11:00:00Z/2018-12-25T12:00:00Z,55.633363,13.072027,SE
4252,PM10 at Stockholm St Eriksgatan 83,PM10,µg/m3,4.5352,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.3405,18.037016,SE
4252,SPO-SE157992_00008_100,NO2,µg/m3,7.0078,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.3405,18.037016,SE
4252,SPO-SE157992_00009_100,NOX,µg/m3,14.9,2018-12-31T23:00:00Z/2019-01-01T00:00:00Z,59.3405,18.037016,SE
4252,SPO-SE157992_06001_100,PM2.5,µg/m3,1.7917,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.3405,18.037016,SE
4255,SPO-SE157995_00005_100,PM10,µg/m3,4.7,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.36843,16.510622,SE
4255,SPO-SE157995_00008_100,NO2,µg/m3,2.2,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.36843,16.510622,SE
4255,SPO-SE157995_00009_100,NOX,µg/m3,3.1,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.36843,16.510622,SE
4255,SPO-SE157995_06001_100,PM2.5,µg/m3,2.5,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.36843,16.510622,SE
4258,PM10 at Sollentuna Danderydsvägen,PM10,µg/m3,3.1905,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.446379,17.955033,SE
4258,SPO-SE159402_06001_100,PM2.5,µg/m3,1.5207,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.446379,17.955033,SE
4261,SPO-SE159403_00005_100,PM10,µg/m3,3.58379,2024-01-08T10:00:00Z/2024-01-08T11:00:00Z,59.314603,18.077138,SE
4261,SPO-SE159403_00008_100,NO2,µg/m3,14.225,2024-01-08T10:00:00Z/2024-01-08T11:00:00Z,59.314603,18.077138,SE
4261,SPO-SE159403_00009_100,NOX,µg/m3,46.1,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.314603,18.077138,SE
4262,PM10 at Uppsala Dragarbrunnsgatan 23 tak,PM10,µg/m3,1.5853,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.860521,17.637597,SE
4262,SPO-SE159404_00008_100,NO2,µg/m3,0.78318,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.860521,17.637597,SE
4262,SPO-SE159404_00009_100,NOX,µg/m3,3.29999999,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.860521,17.637597,SE
4262,SPO-SE159404_06001_100,PM2.5,µg/m3,0.96259,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.860521,17.637597,SE
4263,SPO-SE32082_00005_101,PM10,µg/m3,19.3,2020-01-27T11:00:00Z/2020-01-27T12:00:00Z,56.878632,14.786143,SE
4263,SPO-SE32082_00008_100,NO2,µg/m3,12,2018-12-04T09:30:00Z/2018-12-04T10:30:00Z,56.878632,14.786143,SE
4263,SPO-SE32082_06001_100,PM2.5,µg/m3,15.9,2020-01-27T11:00:00Z/2020-01-27T12:00:00Z,56.878632,14.786143,SE
4265,SPO-SE9841_00005_100,PM10,µg/m3,7.9,2018-12-04T10:05:00Z/2018-12-04T11:05:00Z,56.881073,14.802351,SE
4265,SPO-SE9841_00008_100,NO2,µg/m3,10.0,2018-12-04T10:05:00Z/2018-12-04T11:05:00Z,56.881073,14.802351,SE
4265,SPO-SE9841_06001_100,PM2.5,µg/m3,6.5,2018-12-04T10:05:00Z/2018-12-04T11:05:00Z,56.881073,14.802351,SE
4266,SPO-SE36199_00005_101,PM10,µg/m3,8.59999999,2018-12-04T09:20:00Z/2018-12-04T10:20:00Z,56.834785,13.941989,SE
4266,SPO-SE36199_00008_100,NO2,µg/m3,7.59999999,2018-12-04T09:20:00Z/2018-12-04T10:20:00Z,56.834785,13.941989,SE
4266,SPO-SE36199_06001_100,PM2.5,µg/m3,5.29999999,2018-12-04T09:20:00Z/2018-12-04T10:20:00Z,56.834785,13.941989,SE
4267,PM10 at Piteå Prästgårdsgatan,PM10,µg/m3,6.23,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,65.31811,21.479167,SE
4267,NO2 at Piteå Prästgårdsgatan,NO2,µg/m3,2.191,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,65.31811,21.479167,SE
